,titleId,title,region,startYear,runtimeMinutes,genres,averageRating,directors,writers
0,tt0000574,The Story of the Kelly Gang,US,1906,70,"Action,Adventure,Biography",6.0,nm0846879,nm0846879
1,tt0000591,The Prodigal Son,US,1907,90,Drama,4.6,nm0141150,nm0141150
2,tt0000630,Hamlet,US,1908,0,Drama,3.8,nm0143333,nm0000636
3,tt0000679,The Fairylogue and Radio-Plays,US,1908,120,"Adventure,Fantasy",5.3,"nm0091767,nm0877783","nm0000875,nm0877783"
4,tt0000886,"Hamlet, Prince of Denmark",US,1910,0,Drama,4.7,nm0099901,nm0000636
5,tt0001101,Abraham Lincoln's Clemency,US,1910,0,0,5.2,nm0923603,\N
6,tt0001159,The Connecticut Yankee,US,1910,0,0,5.6,\N,\N
7,tt0001230,Gentleman Joe,US,1910,0,0,5.0,\N,\N
8,tt0001285,Forty Years in the Land of the Midian,US,1909,50,"Biography,Drama,Family",5.6,nm0085865,"nm0676645,nm0836316"
9,tt0001285,The Victory of Israel,US,1909,50,"Biography,Drama,Family",5.6,nm0085865,"nm0676645,nm0836316"
10,tt0001285,The Life of Moses,US,1909,50,"Biography,Drama,Family",5.6,nm0085865,"nm0676645,nm0836316"
11,tt0001285,The Plagues of Egypt,US,1909,50,"Biography,Drama,Family",5.6,nm0085865,"nm0676645,nm0836316"
12,tt0001285,The Promised Land,US,1909,50,"Biography,Drama,Family",5.6,nm0085865,"nm0676645,nm0836316"
13,tt0001498,The Battle of Trafalgar,US,1911,51,War,7.7,nm0205986,\N
14,tt0001530,The Bushranger's Bride,US,1911,0,Drama,6.0,nm0738202,\N
15,tt0001586,A Dog's Tale,US,1911,0,0,3.8,nm0408436,\N
16,tt0001592,In the Prime of Life,US,1911,52,Drama,5.5,nm0088881,nm0491503
17,tt0001706,The Infant at Snakeville,US,1911,0,0,5.2,nm0001908,nm0001908
18,tt0001790,"Les Misérables, Part 1: Jean Valjean",US,1913,60,Drama,6.0,nm0135052,"nm0135053,nm0401076"
19,tt0001892,The Black Dream,US,1911,53,Drama,5.8,nm0300487,"nm0300487,nm2131092"
20,tt0001911,Nell Gwynne,US,1911,50,"Biography,Drama,History",4.5,nm0519315,"nm0233512,nm0450440,nm0519315"
21,tt0001964,The Traitress,US,1911,48,Drama,6.0,nm0300487,nm0954390
22,tt0001998,The Adventures of Lieutenant Petrosino,US,1912,47,Drama,4.4,nm0325670,\N
23,tt0002031,As You Like It,US,1912,0,0,4.8,"nm0949648,nm0448682,nm0085865",nm0000636
24,tt0002101,Cleopatra: The Romance of a Woman and a Queen,US,1912,100,"Drama,History",5.1,nm0309130,"nm0765026,nm0309130"
25,tt0002101,Helen Gardner in Cleopatra,US,1912,100,"Drama,History",5.1,nm0309130,"nm0765026,nm0309130"
26,tt0002101,Cleopatra,US,1912,100,"Drama,History",5.1,nm0309130,"nm0765026,nm0309130"
27,tt0002130,Dante's Inferno,US,1911,71,"Adventure,Drama,Fantasy",7.0,"nm0655824,nm0078205,nm0209738",nm0019604
28,tt0002153,The Great Circus Catastrophe,US,1912,45,Drama,5.9,nm0773654,nm0458071
29,tt0002186,The Flying Circus,US,1912,46,Drama,6.5,nm0511155,"nm1921007,nm0511155"
30,tt0002199,Jesus of Nazareth,US,1912,60,"Biography,Drama",5.8,nm0646058,nm0310155
31,tt0002199,"From the Manger to the Cross; or, Jesus of Nazareth",US,1912,60,"Biography,Drama",5.8,nm0646058,nm0310155
32,tt0002199,The Life of Christ,US,1912,60,"Biography,Drama",5.8,nm0646058,nm0310155
33,tt0002220,Grannie,US,1912,0,0,4.0,nm0000428,\N
34,tt0002305,Life of Villa,US,1912,0,"Documentary,War",7.7,nm0127511,\N
35,tt0002405,Oliver Twist,US,1912,0,Drama,5.3,\N,nm0002042
36,tt0002423,Passion,US,1919,85,"Biography,Drama,Romance",6.6,nm0523932,"nm0266183,nm0473134"
37,tt0002423,Madame DuBarry,US,1919,85,"Biography,Drama,Romance",6.6,nm0523932,"nm0266183,nm0473134"
38,tt0002445,Quo Vadis?,US,1913,120,"Drama,History",6.2,nm0345500,"nm0797197,nm0345500"
39,tt0002452,The Independence of Romania,US,1912,120,"History,War",6.4,"nm0218404,nm0108345","nm0108345,nm0218404,nm2384492,nm0636620"
40,tt0002500,The Black Chancellor,US,1912,48,Drama,5.9,nm0088881,nm0775725
41,tt0002514,Saved in Mid-Air,US,1912,60,Drama,4.2,nm0830249,"nm0129300,nm0536368,nm0830249"
42,tt0002605,The Adventures of Kathlyn,US,1913,0,Adventure,5.7,nm0334918,"nm0569805,nm0929808"
43,tt0002637,Arizona,US,1913,0,Western,7.7,nm0858501,nm0858501
44,tt0002646,Atlantis,US,1913,121,Drama,6.6,nm0088881,"nm1834296,nm0369458,nm2421815"
45,tt0002669,The Battle at Gettysburg,US,1913,48,"Drama,War",6.7,"nm0408436,nm0316794","nm0113224,nm0408436,nm0818080,nm0837989"
46,tt0002669,The Battle of Gettysburg,US,1913,48,"Drama,War",6.7,"nm0408436,nm0316794","nm0113224,nm0408436,nm0818080,nm0837989"
47,tt0002767,The Count of Monte Cristo,US,1913,69,"Drama,History",6.0,"nm0325448,nm0692105","nm0241416,nm0270007"
48,tt0002822,What 80 Million Women Want,US,1913,56,Drama,4.3,nm6955979,"nm0775976,nm0177597,nm0940689"
49,tt0002844,Fantomas: The Beltham Mystery,US,1913,54,"Crime,Drama",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
50,tt0002844,The Phantom Crook,US,1913,54,"Crime,Drama",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
51,tt0002844,Fantômas: In the Shadow of the Guillotine,US,1913,54,"Crime,Drama",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
52,tt0002885,From Dusk to Dawn,US,1913,90,Drama,6.0,nm0938041,nm0938041
53,tt0002898,"Germinal; or, The Toll of Labor",US,1913,150,Drama,6.9,nm0135052,"nm0135052,nm0957652"
54,tt0002917,Brother Against Brother,US,1913,51,Drama,5.6,nm0830249,"nm0528064,nm0957652"
55,tt0003002,The Firefly,US,1913,0,Drama,5.3,nm1267460,\N
56,tt0003006,In the Bishop's Carriage,US,1913,50,"Crime,Drama",6.3,"nm0205986,nm0692105","nm0585128,nm0775976"
57,tt0003022,Ivanhoe,US,1913,53,"Adventure,Drama,Romance",5.7,nm0107543,"nm0107543,nm1015268,nm1206019,nm0779797"
58,tt0003037,Fantomas: The Man in Black,US,1913,61,"Crime,Drama",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
59,tt0003037,Fantômas: Juve versus Fantômas,US,1913,61,"Crime,Drama",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
60,tt0003102,Love Everlasting,US,1914,90,Drama,6.3,nm0143333,"nm0094343,nm0598293"
61,tt0003131,War Is Hell,US,1914,50,"Drama,War",6.7,nm0532622,nm0532622
62,tt0003159,"Les Misérables, Part 2: Fantine",US,1913,300,Drama,5.9,nm0135052,"nm0135053,nm0401076"
63,tt0003165,Fantômas: The Dead Man Who Killed,US,1913,90,"Crime,Drama,Mystery",6.9,nm0275421,"nm0019855,nm0275421,nm0816232"
64,tt0003167,"Home, Sweet Home",US,1914,55,Drama,5.7,nm0000428,"nm0000428,nm0014872"
65,tt0003227,"The Girl from Abroad; or, The Great Underworld",US,1913,54,Drama,3.3,nm0830249,"nm2421815,nm0830249,nm0902446"
66,tt0003241,The Rise and Growth of Mormonism,US,1913,90,"Drama,History",5.1,nm0532349,nm0794109
67,tt0003241,One Hundred Years of Mormonism,US,1913,90,"Drama,History",5.1,nm0532349,nm0794109
68,tt0003301,The Prisoner of Zenda,US,1913,0,Adventure,6.1,"nm0692105,nm0285684","nm0285684,nm0393949,nm0723414"
69,tt0003316,The Rattlesnake,US,1913,56,Western,7.2,nm0276165,"nm0276165,nm0355555"
70,tt0003330,The Life and Works of Richard Wagner,US,1913,110,"Biography,Drama,History",6.3,"nm0296193,nm0915270",nm0915270
71,tt0003330,The Life of Richard Wagner,US,1913,110,"Biography,Drama,History",6.3,"nm0296193,nm0915270",nm0915270
72,tt0003337,Robin Hood,US,1913,0,Adventure,6.1,nm0551375,"nm0518840,nm0551375"
73,tt0003362,The Sea Wolf,US,1913,70,Drama,5.8,nm0098376,"nm0098376,nm0518711"
74,tt0003365,Shadows of the Moulin Rouge,US,1913,60,Drama,5.4,nm0349785,nm0349785
75,tt0003419,A Bargain with Satan,US,1913,85,"Drama,Fantasy,Horror",6.4,"nm0917467,nm0753233","nm0263912,nm0210503"
76,tt0003419,The Student of Prague,US,1913,85,"Drama,Fantasy,Horror",6.4,"nm0917467,nm0753233","nm0263912,nm0210503"
77,tt0003438,Honor Thy Father and Thy Mother,US,1913,0,Drama,6.3,nm0066734,"nm0037843,nm0066734"
78,tt0003438,Ten Nights in a Barroom,US,1913,0,Drama,6.3,nm0066734,"nm0037843,nm0066734"
79,tt0003438,The Folks from Way Down East,US,1913,0,Drama,6.3,nm0066734,"nm0037843,nm0066734"
80,tt0003441,The Terrible Vengeance,US,1913,0,0,6.0,nm0823088,"nm0324690,nm0823088"
81,tt0003442,Tess of the D'Urbervilles,US,1913,0,"Drama,Romance",6.3,nm0205986,nm0362762
82,tt0003471,Traffic in Souls,US,1913,88,"Crime,Drama",6.0,nm0875869,"nm0534073,nm0875869"
83,tt0003489,The Last Days of Pompeii,US,1913,88,"Adventure,Drama",6.1,"nm0143333,nm0734958","nm0120272,nm0143333"
84,tt0003502,A Venetian Night,US,1914,52,0,5.3,nm0718121,nm0901629
85,tt0003508,Victory,US,1913,0,War,6.4,nm0713787,\N
86,tt0003540,When the Earth Trembled,US,1913,0,0,5.8,nm0641967,nm0053820
87,tt0003540,When the Earth Trembled or the Power of Love,US,1913,0,0,5.8,nm0641967,nm0053820
88,tt0003540,"When the Earth Trembled; or, the Strength of Love",US,1913,0,0,5.8,nm0641967,nm0053820
89,tt0003545,Who Will Marry Mary?,US,1913,0,"Action,Adventure",5.5,nm0250480,\N
90,tt0003565,Where Is Coletti?,US,1913,86,Crime,5.8,nm0533048,nm0902961
91,tt0003584,"The $5, 000, 000 Counterfeiting Plot",US,1914,0,"Crime,Thriller",7.2,nm0365493,nm0622220
92,tt0003589,0-18 or A Message from the Sky,US,1914,0,"Crime,Drama",7.1,nm0875869,\N
93,tt0003595,Across the Pacific,US,1914,0,"Adventure,Drama,Romance",4.7,nm0136888,"nm0087445,nm0136888"
94,tt0003596,The Active Life of Dolly of the Dailies,US,1914,170,Drama,6.2,nm0250480,nm0203559
95,tt0003596,Dolly of the Dailies,US,1914,170,Drama,6.2,nm0250480,nm0203559
96,tt0003598,The Adventures of Andy,US,1914,0,"Adventure,Comedy",4.6,nm0289797,"nm0841608,nm0929996"
97,tt0003598,The Adventures of Andy Clark,US,1914,0,"Adventure,Comedy",4.6,nm0289797,"nm0841608,nm0929996"
98,tt0003599,The Life of Buffalo Bill,US,1917,0,"Documentary,Western",6.8,\N,nm0454564
99,tt0003599,The Adventures of Buffalo Bill,US,1917,0,"Documentary,Western",6.8,\N,nm0454564
100,tt0003600,The Adventures of Kitty Cobb,US,1914,0,Adventure,6.8,nm0403054,nm0280841
101,tt0003605,After the Ball,US,1914,0,Drama,6.7,nm0455544,"nm0364525,nm0455544"
102,tt0003617,America,US,1914,0,Adventure,3.9,nm0569261,"nm0900812,nm0933643"
103,tt0003637,Assunta Spina,US,1915,72,Drama,6.2,"nm0078116,nm0784988","nm0223865,nm0078116,nm0784988"
104,tt0003643,The Murderer's Conscience,US,1914,78,"Crime,Drama,Horror",6.4,nm0000428,"nm0000590,nm0000428"
105,tt0003643,The Avenging Conscience: or 'Thou Shalt Not Kill',US,1914,78,"Crime,Drama,Horror",6.4,nm0000428,"nm0000590,nm0000428"
106,tt0003643,The Telltale Heart,US,1914,78,"Crime,Drama,Horror",6.4,nm0000428,"nm0000590,nm0000428"
107,tt0003657,The Two-Gun Man in the Bargain,US,1914,70,Western,6.5,nm0054977,"nm0166693,nm0408436"
108,tt0003657,The Bargain,US,1914,70,Western,6.5,nm0054977,"nm0166693,nm0408436"
109,tt0003665,The Single Standard,US,1914,50,Drama,6.4,nm0000428,nm0329039
110,tt0003665,The Battle of the Sexes,US,1914,50,Drama,6.4,nm0000428,nm0329039
111,tt0003668,Beating Back,US,1914,60,"Adventure,Biography,Western",6.1,nm0281621,"nm0421104,nm0410470,nm0281621"
112,tt0003670,Behind the Scenes,US,1914,75,Drama,6.5,nm0456804,nm0562892
113,tt0003675,The Beloved Adventurer,US,1914,450,Adventure,6.9,nm0424530,nm0355555
114,tt0003686,The Boer War,US,1914,0,Drama,7.2,nm0577654,\N
115,tt0003692,The Boundary Rider,US,1914,0,Adventure,7.1,"nm0923594,nm0923603",\N
116,tt0003692,The Line Rider,US,1914,0,Adventure,7.1,"nm0923594,nm0923603",\N
117,tt0003692,In the Revenue Service,US,1914,0,Adventure,7.1,"nm0923594,nm0923603",\N
118,tt0003698,Brewster's Millions,US,1914,0,Comedy,6.7,"nm0001124,nm0002177","nm0567346,nm0810367,nm0648688"
119,tt0003724,The Thundering Herd,US,1914,48,Western,5.9,"nm0334918,nm0132324",nm0929808
120,tt0003724,The Wagon Trail,US,1914,48,Western,5.9,"nm0334918,nm0132324",nm0929808
121,tt0003724,In the Days of the Thundering Herd,US,1914,48,Western,5.9,"nm0334918,nm0132324",nm0929808
122,tt0003731,Burning Daylight: the Adventures of 'Burning Daylight' in Alaska,US,1914,50,"Adventure,Drama",5.3,nm0098376,"nm0048512,nm0518711"
123,tt0003740,Cabiria,US,1914,148,"Adventure,Drama,History",7.1,nm0665163,"nm0195339,nm0515385,nm0665163,nm0758215"
124,tt0003743,The Call of the North,US,1914,0,"Adventure,Drama",5.3,"nm0001124,nm0002177","nm0110394,nm0925481"
125,tt0003748,Captain Alvarez,US,1914,60,Drama,8.3,nm0836316,"nm0078442,nm0319564,nm0791024"
126,tt0003768,The Chimes,US,1914,0,"Drama,Fantasy",5.0,nm0085133,nm0002042
127,tt0003772,The Stepsister,US,1914,52,"Drama,Fantasy",6.1,nm0456804,nm0674518
128,tt0003772,Cinderella,US,1914,52,"Drama,Fantasy",6.1,nm0456804,nm0674518
129,tt0003804,The Crucible,US,1914,0,"Drama,Romance",6.4,"nm0285684,nm0692105","nm0285684,nm0527436,nm0692105"
130,tt0003816,Damon and Pythias,US,1914,100,Drama,5.8,nm0877783,"nm0049995,nm0120272,nm0206755,nm0245385"
131,tt0003817,Dan,US,1914,0,"Drama,War",4.0,"nm0695466,nm0410271",nm0717281
132,tt0003838,The Dishonored Medal,US,1914,0,Adventure,6.3,nm0127511,\N
133,tt0003854,Dodge City Trail,US,1936,56,"Adventure,Music,Western",3.7,nm0170973,nm0795851
134,tt0003870,Judge Not,US,1914,57,Drama,4.5,nm0803705,nm0943285
135,tt0003871,The Eagle's Mate,US,1914,0,Drama,6.2,nm0456804,"nm0152156,nm0881333"
136,tt0003883,The Child of Paris,US,1913,124,"Crime,Drama",7.3,nm0674600,nm0674600
137,tt0003890,The Escape,US,1914,60,Drama,6.1,nm0000428,"nm0035854,nm0000428"
138,tt0003897,The Exploits of Elaine,US,1914,220,Action,6.5,"nm0923603,nm0309163,nm0923594,nm0782707","nm0323766,nm0716103,nm0782707,nm0225458"
139,tt0003930,Fantomas: Fantomas vs. Fantomas,US,1914,59,"Crime,Drama",6.8,nm0275421,"nm0019855,nm0275421,nm0816232"
140,tt0003930,Fantomas: The Mysterious Finger Print,US,1914,59,"Crime,Drama",6.8,nm0275421,"nm0019855,nm0275421,nm0816232"
141,tt0003952,Fantômas: The False Magistrate,US,1914,70,"Crime,Drama",6.7,nm0275421,"nm0019855,nm0275421,nm0816232"
142,tt0003960,Loyalty,US,1914,68,0,5.6,nm0532622,\N
143,tt0003965,Fire and Sword,US,1914,0,Adventure,6.9,nm0403054,\N
144,tt0003973,A Florida Enchantment,US,1914,63,Comedy,5.8,nm0237713,"nm0078442,nm0348348,nm0612348,nm0715097"
145,tt0004013,The Ghost Breaker,US,1914,60,"Adventure,Horror",5.2,"nm0002177,nm0001124","nm0002177,nm0001124,nm0225469,nm0323766,nm0599800"
146,tt0004022,Julius Caesar,US,1914,112,"Drama,History",6.2,nm0345500,"nm1000925,nm0000636"
147,tt0004026,The Golem,US,1914,60,Horror,6.8,"nm0301961,nm0917467","nm0917467,nm0301961"
148,tt0004027,A Good Little Devil,US,1914,50,Drama,5.9,"nm0692105,nm0205986","nm0313993,nm0744565,nm0834944"
149,tt0004052,The Hazards of Helen,US,1914,1428,Action,7.0,"nm0204724,nm0403636,nm0540575,nm0391847,nm0897085,nm0569645","nm0163937,nm1145098,nm0201405,nm1672198,nm0860052"
150,tt0004066,The Mysterious X,US,1914,84,"Drama,Mystery",6.8,nm0159725,"nm0159725,nm0803842"
151,tt0004066,Sealed Orders,US,1914,84,"Drama,Mystery",6.8,nm0159725,"nm0159725,nm0803842"
152,tt0004099,The Wizard of Oz,US,1914,59,"Adventure,Comedy,Family",5.3,nm0531759,nm0000875
153,tt0004099,"His Majesty, the Scarecrow",US,1914,59,"Adventure,Comedy,Family",5.3,nm0531759,nm0000875
154,tt0004099,The New Wizard of Oz,US,1914,59,"Adventure,Comedy,Family",5.3,nm0531759,nm0000875
155,tt0004099,The Scarecrow of Oz,US,1914,59,"Adventure,Comedy,Family",5.3,nm0531759,nm0000875
156,tt0004125,The House Next Door,US,1914,0,Drama,3.0,nm0641967,"nm0338708,nm0543122"
157,tt0004134,Hypocrites,US,1915,54,"Drama,Fantasy",6.5,nm0916665,nm0916665
158,tt0004150,In the Land of the Head Hunters,US,1914,65,"Drama,History",5.8,nm0193327,nm0193327
159,tt0004150,The Vigil of Motana,US,1914,65,"Drama,History",5.8,nm0193327,nm0193327
160,tt0004164,"Ireland, a Nation",US,1914,50,"Drama,History",3.6,\N,nm0534073
161,tt0004167,Jane Eyre,US,1914,50,Drama,8.0,nm0269265,nm0111576
162,tt0004179,"Joseph, Son of Jacob",US,1914,52,Drama,5.5,nm0601190,"nm0509478,nm0518840"
163,tt0004179,Joseph in the Land of Egypt,US,1914,52,Drama,5.5,nm0601190,"nm0509478,nm0518840"
164,tt0004179,Joseph and His Brethren,US,1914,52,Drama,5.5,nm0601190,"nm0509478,nm0518840"
165,tt0004181,Her Condoned Sin,US,1914,61,Drama,6.2,nm0000428,"nm0017701,nm0000428,nm1106102,nm0940488"
166,tt0004181,Judith of Bethulia,US,1914,61,Drama,6.2,nm0000428,"nm0017701,nm0000428,nm1106102,nm0940488"
167,tt0004182,The Jungle,US,1914,0,Drama,7.0,"nm0858501,nm0410271,nm0695466","nm0476502,nm0562892,nm0801737"
168,tt0004205,The Land of the Lost,US,1914,0,Drama,7.6,\N,\N
169,tt0004207,The Last Egyptian,US,1914,0,"Adventure,Drama,Romance",5.2,nm0531759,nm0000875
170,tt0004208,The Last Volunteer,US,1914,74,"Drama,War",5.6,nm0002177,\N
171,tt0004223,The Outlaw's Revenge (I),US,1914,105,"Action,Adventure,Biography",6.7,"nm0909825,nm0127511","nm0940488,nm0909825"
172,tt0004223,The Life of General Villa,US,1914,105,"Action,Adventure,Biography",6.7,"nm0909825,nm0127511","nm0940488,nm0909825"
173,tt0004249,Lola,US,1914,0,Drama,5.2,nm0949648,"nm0205244,nm0949648"
174,tt0004249,Without a Soul,US,1914,0,Drama,5.2,nm0949648,"nm0205244,nm0949648"
175,tt0004253,The Long Arm of the Law,US,1914,0,Adventure,6.9,\N,\N
176,tt0004257,The Lost Paradise,US,1914,0,Drama,6.0,nm0205986,"nm0218489,nm0298080"
177,tt0004272,Lucille Love: The Girl of Mystery,US,1914,300,Action,6.7,nm0285643,"nm0192062,nm0285643"
178,tt0004291,The Man Who Could Not Lose,US,1914,0,Drama,7.6,nm0085877,nm0205343
179,tt0004294,The Man from Home,US,1914,0,Drama,7.9,nm0001124,"nm0001124,nm0850483,nm0933491"
180,tt0004295,The Man from Mexico,US,1914,0,Comedy,8.6,nm0373614,"nm0244658,nm0881333"
181,tt0004307,Martin Eden,US,1914,50,Drama,6.6,nm0098376,"nm0098376,nm0518711"
182,tt0004313,The Master Key,US,1914,310,"Action,Adventure,Drama",5.8,nm0502752,"nm0502752,nm0933640"
183,tt0004319,McVeagh of the South Seas,US,1914,59,Drama,5.3,"nm0002503,nm0115450",nm0002503
184,tt0004319,Brute Island,US,1914,59,Drama,5.3,"nm0002503,nm0115450",nm0002503
185,tt0004325,The Merchant of Venice,US,1914,0,Drama,5.5,"nm0916665,nm0806565","nm0000636,nm0916665"
186,tt0004328,Michael Strogoff,US,1914,0,Drama,5.3,nm0137407,"nm0476502,nm0894523"
187,tt0004336,The Million Dollar Mystery,US,1914,0,"Adventure,Mystery",6.2,nm0360617,"nm0518840,nm0569805"
188,tt0004363,Mrs. Black Is Back,US,1914,0,Comedy,8.0,nm0373614,"nm0387551,nm0881333"
189,tt0004369,My Official Wife,US,1914,0,Drama,6.4,nm0949648,"nm0078442,nm0767367"
190,tt0004371,The Mysterious Man of the Jungle,US,1914,0,Adventure,7.1,nm0621817,\N
191,tt0004381,The Mystery of the Poison Pool,US,1914,0,Adventure,2.8,nm0330280,nm0205986
192,tt0004384,The Naked Truth,US,1914,0,Drama,5.2,nm0303120,"nm0060654,nm0303120"
193,tt0004387,Down with Weapons,US,1914,73,"Drama,War",5.8,nm0390479,"nm0003433,nm0903080"
194,tt0004390,Mute Witnesses,US,1914,65,Drama,5.8,nm0061955,nm0903941
195,tt0004391,Neptune's Daughter,US,1914,70,Fantasy,6.5,nm0107543,nm0668813
196,tt0004398,The Next in Command,US,1914,0,Adventure,2.3,nm0205986,\N
197,tt0004403,The Nightingale,US,1914,0,Drama,7.2,nm0858501,nm0858501
198,tt0004415,An Odyssey of the North,US,1914,0,Adventure,5.9,nm0098376,"nm0048512,nm0098376,nm0518711"
199,tt0004457,The Raggedy Girl,US,1914,81,"Adventure,Comedy,Family",5.4,nm0531759,nm0000875
200,tt0004457,The Patchwork Girl of Oz,US,1914,81,"Adventure,Comedy,Family",5.4,nm0531759,nm0000875
201,tt0004457,The Ragged Girl of Oz,US,1914,81,"Adventure,Comedy,Family",5.4,nm0531759,nm0000875
202,tt0004465,The Perils of Pauline,US,1914,199,"Action,Adventure,Drama",6.3,"nm0309163,nm0533289","nm0323766,nm0225458,nm0782707,nm0589616"
203,tt0004496,A Prince of India,US,1914,0,Drama,7.5,"nm0923594,nm0923603",nm0908753
204,tt0004496,Kiss of Blood,US,1914,0,Drama,7.5,"nm0923594,nm0923603",nm0908753
205,tt0004525,The Reign of Terror,US,1914,109,"Drama,History",5.9,nm0135052,nm0241416
206,tt0004537,Rip Van Winkle,US,1914,0,"Drama,Fantasy",5.8,\N,"nm0410331,nm0099105,nm0420198,nm0832719"
207,tt0004545,Rose of the Rancho,US,1914,50,"Action,Adventure,Romance",3.3,nm0001124,"nm0067584,nm0876445,nm0001124"
208,tt0004555,Salomy Jane,US,1914,85,Western,6.1,"nm0376529,nm0631438","nm0035854,nm0366610"
209,tt0004558,Samson,US,1914,60,Drama,5.6,nm0531759,"nm0206755,nm0426754"
210,tt0004558,Samson and Delilah,US,1914,60,Drama,5.6,nm0531759,"nm0206755,nm0426754"
211,tt0004593,The Sign of the Cross,US,1914,70,Drama,6.1,nm0861002,nm0057316
212,tt0004630,The Spoilers,US,1914,110,"Drama,Western",6.2,nm0132324,"nm0058849,nm0063492"
213,tt0004635,The Squaw Man,US,1914,74,"Action,Drama,Romance",5.7,"nm0001124,nm0002177","nm0747409,nm0001124,nm0002177"
214,tt0004643,The Strange Story of Sylvia Gray,US,1914,0,"Drama,Mystery,Romance",5.4,nm0309130,"nm0309130,nm0791217"
215,tt0004643,Sylvia Gray,US,1914,0,"Drama,Mystery,Romance",5.4,nm0309130,"nm0309130,nm0791217"
216,tt0004681,Tess of the Storm Country,US,1914,80,Drama,6.0,nm0692105,"nm0924842,nm0775976"
217,tt0004690,The Terrors of the Deep,US,1914,0,Documentary,6.1,nm0339765,nm0445856
218,tt0004690,Thirty Leagues Under the Sea,US,1914,0,Documentary,6.1,nm0339765,nm0445856
219,tt0004696,The Three Musketeers,US,1914,0,Drama,6.2,nm0377053,nm0241416
220,tt0004707,Tillie's Punctured Romance,US,1914,82,Comedy,6.3,"nm0784407,nm0071658","nm0215874,nm0404327,nm0784407,nm1100197,nm0808086"
221,tt0004712,The Undesirable,US,1915,67,Drama,6.2,nm0002031,"nm0417905,nm0869321"
222,tt0004727,The Trey o' Hearts,US,1914,310,Adventure,2.7,"nm0524306,nm0534288","nm0580648,nm0888539"
223,tt0004740,The Typhoon,US,1914,0,Drama,5.7,nm0054977,nm0501872
224,tt0004743,Uncle Tom's Cabin,US,1914,54,Drama,5.5,nm0198523,"nm0832952,nm0014571,nm0574737"
225,tt0004757,The Valley of the Moon,US,1914,0,Drama,7.2,nm0098376,"nm0518711,nm0048512"
226,tt0004766,The Virginian,US,1914,55,Western,5.6,nm0001124,"nm0936644,nm0479052"
227,tt0004792,What's His Name,US,1914,0,"Comedy,Drama",6.9,nm0001124,"nm0001124,nm0567346"
228,tt0004825,The Wishing Ring,US,1914,54,"Comedy,Drama,Romance",6.4,nm0869665,"nm0205244,nm0869665"
229,tt0004825,The Wishing Ring: An Idyll of Old England,US,1914,54,"Comedy,Drama,Romance",6.4,nm0869665,"nm0205244,nm0869665"
230,tt0004832,The Woman in Black,US,1914,55,"Drama,Romance",6.4,nm0551361,nm0232713
231,tt0004838,The Wrath of the Gods,US,1914,56,"Drama,Romance",5.8,nm0054977,"nm0166693,nm0408436,nm0837989"
232,tt0004846,The Demon Shadow,US,1914,0,"Adventure,Mystery",5.7,"nm0838074,nm0360617","nm0234906,nm0329039,nm0518840"
233,tt0004846,The Frozen Laugh,US,1914,0,"Adventure,Mystery",5.7,"nm0838074,nm0360617","nm0234906,nm0329039,nm0518840"
234,tt0004846,The Twenty-Million-Dollar Mystery,US,1914,0,"Adventure,Mystery",5.7,"nm0838074,nm0360617","nm0234906,nm0329039,nm0518840"
235,tt0004846,Zudora,US,1914,0,"Adventure,Mystery",5.7,"nm0838074,nm0360617","nm0234906,nm0329039,nm0518840"
236,tt0004846,The Mystery of the Frozen Laugh,US,1914,0,"Adventure,Mystery",5.7,"nm0838074,nm0360617","nm0234906,nm0329039,nm0518840"
237,tt0004853,1915 World's Championship Series,US,1915,0,"Documentary,Sport",7.8,\N,\N
238,tt0004866,After Five,US,1915,50,"Comedy,Thriller",4.9,"nm0002177,nm0001124","nm0001124,nm0210352"
239,tt0004872,Alias Jimmy Valentine,US,1915,65,"Crime,Drama",6.6,nm0869665,"nm0035854,nm0377958,nm0869665"
240,tt0004873,Alice in Wonderland,US,1915,52,"Adventure,Family,Fantasy",6.2,nm0950148,"nm0140902,nm0950148"
241,tt0004891,An American Gentleman,US,1915,0,Adventure,6.0,nm0331084,nm0094272
242,tt0004905,The Arab,US,1915,50,"Adventure,Drama",5.1,nm0001124,"nm0001124,nm0783629"
243,tt0004907,Are You a Mason?,US,1915,0,Comedy,7.7,nm0373614,"nm0228529,nm0881333"
244,tt0004924,A Trip on the Ice,US,1915,0,0,5.7,nm0523932,nm0473134
245,tt0004942,The Battle Cry of Peace,US,1915,90,Drama,4.3,"nm0085865,nm0636076","nm0085865,nm0561572"
246,tt0004942,The Battle Cry of War,US,1915,90,Drama,4.3,"nm0085865,nm0636076","nm0085865,nm0561572"
247,tt0004961,Betty in Search of a Thrill,US,1915,0,"Adventure,Comedy,Drama",6.8,"nm0916665,nm0806565",nm0417646
248,tt0004972,The Birth of the Nation; Or The Clansman,US,1915,195,"Drama,History,War",6.2,nm0000428,"nm0228746,nm0000428,nm0940488"
249,tt0004972,The Clansman,US,1915,195,"Drama,History,War",6.2,nm0000428,"nm0228746,nm0000428,nm0940488"
